racenum,pos,hnum,finalOdds,temp,cond,finish_time,date,hname,jockey,trainer
10,6,2,29.55,26,Fast,118,2018-01-29,Gregory,Mackenzie,Rosamund
10,7,5,20.15,26,Fast,118.1,2018-01-29,Benicio,Josephine,Preston
10,8,9,17.45,26,Fast,118.1,2018-01-29,Baylee,Yehuda,Carlos
11,1,2,1.75,26,Fast,115.2,2018-01-29,Bernard,Emilie,Rachel
11,2,3,16.45,26,Fast,115.4,2018-01-29,Jeremias,Doris,Abby
11,3,1,21.25,26,Fast,116.3,2018-01-29,Kalani,Mackenzie,Rosamund
11,4,5,5.25,26,Fast,117,2018-01-29,Aydin,Azaria,Winter
11,5,6,16.4,26,Fast,117,2018-01-29,Hallie,Chaya,Kieran
11,6,9,58.6,26,Fast,117.1,2018-01-29,Alma,Yehuda,Deandre
11,7,7,11.2,26,Fast,117.2,2018-01-29,Uriah,Abigail,Braydon
11,8,4,0.85,26,Fast,117.4,2018-01-29,Treasure,Jamie,Wesley
1,1,3,2.25,22,Fast,115.1,2018-02-02,Colin,Azaria,Tatiana
1,2,1,1.1,22,Fast,115.2,2018-02-02,Garrett,Marion,Omar
1,3,7,12.35,22,Fast,116,2018-02-02,Adelyn,Amira,Braydon
1,4,6,3.4,22,Fast,116.1,2018-02-02,Dallas,Emilie,Winter
1,5,2,7.7,22,Fast,116.1,2018-02-02,Brody,Ford,Hailee
1,6,4,10.1,22,Fast,116.2,2018-02-02,Skyla,Doris,Amiya
1,7,5,29.95,22,Fast,117.2,2018-02-02,Declan,Maritza,Yaretzi
2,1,9,0.65,22,Fast,118,2018-02-02,Jayleen,Jamie,Rosamund
2,2,4,18.6,22,Fast,118.2,2018-02-02,Ahmed,Autumn,Trevor
2,3,6,5.4,22,Fast,118.4,2018-02-02,Frankie,Doris,Abby
2,4,3,11.35,22,Fast,119,2018-02-02,Luciano,Azaria,Rosalyn
2,5,8,39.25,22,Fast,119.3,2018-02-02,Jesus,Jensen,Omar
2,6,7,6.05,22,Fast,120,2018-02-02,Cruz,Mackenzie,Rosamund
2,7,5,14.2,22,Fast,120.1,2018-02-02,Chad,Bartholomew,Kieran
2,8,2,7.25,22,Fast,120.1,2018-02-02,Skylar,Maritza,Carlos
2,9,1,10.55,22,Fast,120.3,2018-02-02,Joziah,Anya,Luciana
3,1,5,1.4,22,Fast,115.3,2018-02-02,Yamileth,Jamie,Winter
3,2,2,14.35,22,Fast,117.1,2018-02-02,Blaze,Azaria,Nalani
3,3,4,3.9,22,Fast,117.1,2018-02-02,Arely,Legend,Charity
3,4,1,6.9,22,Fast,117.1,2018-02-02,Paloma,Maritza,Matias
3,5,3,27.75,22,Fast,117.2,2018-02-02,Nico,Chaya,Kohen
3,6,7,31,22,Fast,117.2,2018-02-02,Kyson,Anya,Luciana
3,7,8,40.6,22,Fast,118,2018-02-02,Liv,Draven,Emmie
3,8,6,1.35,22,Fast,119,2018-02-02,Casey,Emilie,Rachel
4,1,3,0.6,22,Fast,114.3,2018-02-02,Haylie,Emilie,Rachel
4,2,5,2.3,22,Fast,114.4,2018-02-02,Lance,Azaria,Trey
4,3,2,4.4,22,Fast,115.2,2018-02-02,Kamden,Anya,Adley
4,4,4,11.75,22,Fast,115.2,2018-02-02,Shirley,Autumn,Trevor
4,5,6,15.6,22,Fast,115.3,2018-02-02,Chris,Ayaan,Rosalyn
4,6,1,11.55,22,Fast,115.3,2018-02-02,Alivia,Azaria,Haylie
5,1,4,2.35,22,Fast,118.3,2018-02-02,Roy,Abigail,Braydon
5,2,1,2.3,22,Fast,118.3,2018-02-02,Miles,Maverick,Aries
5,3,3,23.3,22,Fast,118.3,2018-02-02,Kiana,Azaria,Marion
5,4,7,24.05,22,Fast,119.1,2018-02-02,Kashton,Annie,Celine
5,5,2,5.15,22,Fast,119.2,2018-02-02,Zuri,Emilie,Kali
5,6,6,5.8,22,Fast,119.3,2018-02-02,Lea,Maritza,Estrella
5,7,9,3.85,22,Fast,119.4,2018-02-02,Ingrid,Amira,Florence
5,8,8,65.6,22,Fast,119.4,2018-02-02,Keilani,Isabel,Sullivan
5,9,5,8.15,22,Fast,121.3,2018-02-02,Laura,Ayaan,Mathew
6,1,4,0.45,22,Fast,117.1,2018-02-02,Alexis,Jamie,Rosamund
6,2,1,14.1,22,Fast,117.2,2018-02-02,Cassandra,Bartholomew,Soren
6,3,6,3.8,22,Fast,117.2,2018-02-02,Lily,Maritza,Crystal
6,4,2,10.55,22,Fast,117.4,2018-02-02,Eugene,Doris,Amiya
6,5,3,25.7,22,Fast,118,2018-02-02,Martha,Dayton,Marco
6,6,5,3,22,Fast,118,2018-02-02,Joyce,Azaria,Allyson
7,1,2,6.6,22,Fast,114.4,2018-02-02,Otto,Emilie,Kali
7,2,5,1.5,22,Fast,115,2018-02-02,Nicholas,Azaria,Reuben
7,3,1,14.85,22,Fast,115.1,2018-02-02,Cason,Autumn,Trevor
7,4,7,2.35,22,Fast,115.2,2018-02-02,Zahir,Amira,Florence
7,5,6,12.8,22,Fast,115.2,2018-02-02,Zayd,Bartholomew,Kieran
7,6,8,5.85,22,Fast,115.3,2018-02-02,Oakley,Maritza,Humphrey
7,7,3,35.6,22,Fast,115.4,2018-02-02,Shepherd,Chaya,Davina
7,8,4,4.4,22,Fast,116,2018-02-02,Holland,Doris,Amiya
8,1,5,3.25,22,Fast,117.4,2018-02-02,Lylah,Jamie,Judah
8,2,7,3.65,22,Fast,117.4,2018-02-02,Junior,Ayaan,Rachel
8,3,6,2.65,22,Fast,118.1,2018-02-02,Rosamund,Emilie,Rachel
8,4,2,14.9,22,Fast,118.1,2018-02-02,Troy,Maritza,Hadlee
8,5,4,8.15,22,Fast,118.2,2018-02-02,Yousef,Doris,Winter
8,6,3,1.55,22,Fast,118.2,2018-02-02,Saige,Amira,Florence
8,7,1,27.6,22,Fast,118.3,2018-02-02,Brinley,Markus,Rosalyn
9,1,5,3.5,22,Fast,114.1,2018-02-02,Taliyah,Ayaan,Della
9,2,2,0.2,22,Fast,114.4,2018-02-02,Kenna,Emilie,Winter
9,3,4,15.85,22,Fast,114.4,2018-02-02,Jack,Maritza,Marion
9,4,1,7.5,22,Fast,115.2,2018-02-02,Moses,Azaria,Trey
9,5,7,25.15,22,Fast,116.4,2018-02-02,Emmaline,Draven,Kinslee
9,6,3,17.9,22,Fast,117,2018-02-02,Aidan,Doris,Amiya
9,7,6,39.55,22,Fast,117.1,2018-02-02,Saint,Bartholomew,Soren
10,1,6,4.25,22,Fast,112.4,2018-02-02,Dakota,Jensen,Omar
10,2,5,7.65,22,Fast,113.2,2018-02-02,Nikolai,Azaria,Avianna
10,3,1,14.95,22,Fast,113.2,2018-02-02,Aspen,Jamie,Alani
10,4,7,8.45,22,Fast,113.2,2018-02-02,Noor,Ayaan,Emmanuel
10,5,8,1.5,22,Fast,113.3,2018-02-02,Legend,Emilie,Rachel
10,6,3,2.55,22,Fast,114,2018-02-02,Fernando,Maritza,Ryder
10,7,2,12.1,22,Fast,114.1,2018-02-02,Shiloh,Amira,Matias
10,8,9,13.2,22,Fast,114.2,2018-02-02,Elijah,Ford,Penelope
10,9,4,38.55,22,Fast,115,2018-02-02,Eddie,Mackenzie,Rosamund
11,1,4,3.9,22,Fast,114.3,2018-02-02,Gilbert,Chaya,Davina
11,2,3,0.95,22,Fast,114.3,2018-02-02,Amia,Emilie,Wesson
11,3,6,2.25,22,Fast,114.4,2018-02-02,Maggie,Azaria,Avianna
11,4,2,3.7,22,Fast,114.4,2018-02-02,Terrence,Marion,Kamdyn
11,5,1,18.1,22,Fast,115.1,2018-02-02,Carter,Doris,Abby
11,6,5,23.9,22,Fast,115.3,2018-02-02,Liberty,Ayaan,Haylie
12,1,2,1.8,22,Fast,115.2,2018-02-02,Kaiden,Maritza,Dwayne
12,2,1,4.2,22,Fast,115.2,2018-02-02,Mathew,Azaria,Emmanuel
12,3,8,6.1,22,Fast,116.1,2018-02-02,Anson,Jamie,Kieran
12,4,7,7.85,22,Fast,116.2,2018-02-02,Gabrielle,Emilie,Zeke
12,5,4,5.9,22,Fast,117.2,2018-02-02,Hadley,Chaya,Kieran
12,6,6,3.7,22,Fast,117.3,2018-02-02,Zachary,Mackenzie,Rosamund
12,7,3,15.35,22,Fast,118.2,2018-02-02,Kade,Doris,Abby
12,8,5,8.75,22,Fast,118.2,2018-02-02,Viviana,Bartholomew,Anastasia
13,1,2,1.2,22,Fast,119.1,2018-02-02,Hadassah,Jamie,Dallas
13,2,9,3.35,22,Fast,119.2,2018-02-02,Kaylani,Chaya,Cecilia
13,3,7,40.05,22,Fast,119.3,2018-02-02,Raegan,Azaria,Rosalyn
13,4,6,8.25,22,Fast,119.4,2018-02-02,Judith,Doris,Abby
13,5,5,8.9,22,Fast,120.1,2018-02-02,Reece,Ayaan,Aubriella
13,6,1,3.05,22,Fast,120.1,2018-02-02,Atlas,Amira,Darren
13,7,3,11.5,22,Fast,120.1,2018-02-02,Selah,Mackenzie,Rosamund
13,8,8,14.7,22,Fast,121,2018-02-02,Scarlet,Emilie,Harmony
13,9,4,85.9,22,Fast,122,2018-02-02,Dennis,Lydia,Ayleen
14,1,6,1.4,22,Fast,116.1,2018-02-02,Samara,Maritza,Carlos
14,2,3,3.3,22,Fast,116.2,2018-02-02,Niko,Azaria,Nalani
14,3,2,3.15,22,Fast,117,2018-02-02,Fisher,Autumn,Trevor
14,4,4,12.3,22,Fast,117.1,2018-02-02,Watson,Bartholomew,Anastasia
14,5,9,7.4,22,Fast,117.2,2018-02-02,Gianni,Daxton,Sarai
14,6,5,3.15,22,Fast,117.4,2018-02-02,Norah,Doris,Amiya
1,1,1,0.05,23,Fast,123,2018-02-12,Sergio,Emilie,Rachel
1,2,4,16.3,23,Fast,123.2,2018-02-12,Zahra,Bartholomew,Willie
1,3,3,9.4,23,Fast,124.1,2018-02-12,Chloe,Maritza,Dwayne
1,4,5,8.85,23,Fast,124.3,2018-02-12,Amir,Cynthia,Winter
1,5,6,17.25,23,Fast,127,2018-02-12,Ulises,Yehuda,Debra
2,1,2,0.45,23,Fast,116.4,2018-02-12,Phillip,Maritza,Brooke
2,2,6,1.7,23,Fast,117.3,2018-02-12,Alberto,Azaria,Emmanuel
2,3,1,10.45,23,Fast,117.4,2018-02-12,Taryn,Emilie,Averie
2,4,4,16.35,23,Fast,119,2018-02-12,Ashlyn,Yehuda,Deandre
2,5,5,8.15,23,Fast,120.3,2018-02-12,Emilio,Bartholomew,Willie
3,1,2,2.8,23,Fast,118.4,2018-02-12,Byron,Azaria,Debra
3,2,5,1.45,23,Fast,119,2018-02-12,Emmalynn,Jamie,Kieran
3,3,1,6.55,23,Fast,119.2,2018-02-12,Ronnie,Doris,Abby
3,4,6,17.45,23,Fast,119.3,2018-02-12,Braeden,Marion,Kamdyn
3,5,3,6.6,23,Fast,119.4,2018-02-12,Kristina,Maritza,Brooke
3,6,7,48.6,23,Fast,120.1,2018-02-12,Madden,Autumn,Estrella
3,7,9,78.6,23,Fast,122,2018-02-12,Jayson,Draven,Liam
3,8,4,2.8,23,Fast,125,2018-02-12,Jaden,Emilie,Liam
4,1,4,5.15,23,Fast,118.4,2018-02-12,Amelia,Emilie,Averie
4,2,3,18.9,23,Fast,119.4,2018-02-12,Kiara,Yehuda,Hailee
4,3,5,0.75,23,Fast,120.3,2018-02-12,Rocky,Azaria,Nalani
4,4,1,15.55,23,Fast,121,2018-02-12,Jade,Chaya,Alijah
4,5,2,1.3,23,Fast,121.1,2018-02-12,Michael,Maritza,Rosamund
4,6,6,17.15,23,Fast,121.1,2018-02-12,Edith,Draven,Florence
5,1,1,10.05,23,Fast,117.3,2018-02-12,Alma,Yehuda,Deandre
5,2,6,2.85,23,Fast,117.4,2018-02-12,Bennett,Maritza,Ayleen
5,3,3,19,23,Fast,117.4,2018-02-12,Martha,Dayton,Marco
5,4,5,1.05,23,Fast,118,2018-02-12,Aydin,Emilie,Winter
5,5,8,27.15,23,Fast,118,2018-02-12,Joyce,Azaria,Allyson
5,6,7,29.75,23,Fast,118.1,2018-02-12,Cassandra,Bartholomew,Soren
5,7,4,2,23,Fast,118.2,2018-02-12,Alexis,Jamie,Rosamund
5,8,2,29.55,23,Fast,118.3,2018-02-12,Lucca,Marion,Itzayana
6,1,5,0.75,23,Fast,117.1,2018-02-12,Harlan,Jamie,Rosamund
6,2,6,1.6,23,Fast,117.4,2018-02-12,Callan,Emilie,Garrett
6,3,4,8.65,23,Fast,117.4,2018-02-12,Isaac,Marion,Kamdyn
6,4,3,5.7,23,Fast,119,2018-02-12,Reuben,Chaya,Liam
6,5,1,29.85,23,Fast,119.1,2018-02-12,Lincoln,Draven,Estrella
6,6,2,10.45,23,Fast,120,2018-02-12,Charles,Doris,Abby
7,1,7,3.85,23,Fast,122.1,2018-02-12,Mariana,Emilie,Winter
7,2,3,24.8,23,Fast,123,2018-02-12,Alina,Azaria,Deshawn
7,3,5,27.8,23,Fast,124,2018-02-12,Johan,Chaya,Camron
7,4,9,24.65,23,Fast,125,2018-02-12,Alyson,Yehuda,Deandre
7,9,6,13.4,23,Fast,122.2,2018-02-12,Hudson,Forest,Lilianna
8,1,3,1.45,23,Fast,115.4,2018-02-12,Carmelo,Draven,Sasha
8,2,7,4.65,23,Fast,116.3,2018-02-12,Carson,Chaya,Abby
8,3,4,7.05,23,Fast,116.4,2018-02-12,Zeke,Jamie,Alani
8,4,5,10.75,23,Fast,117.1,2018-02-12,Madilynn,Azaria,Amari
8,5,1,25.85,23,Fast,117.1,2018-02-12,Skyler,Maritza,Raegan
8,6,2,1.5,23,Fast,117.2,2018-02-12,Camron,Finnegan,Raegan
8,7,6,9.7,23,Fast,117.3,2018-02-12,Victor,Doris,Abby
9,1,2,8.6,23,Fast,116.2,2018-02-12,Hallie,Chaya,Kieran
9,2,3,5.4,23,Fast,116.4,2018-02-12,Alaric,Azaria,Lea
9,3,4,1.2,23,Fast,117,2018-02-12,Rachael,Emilie,Kieran
9,4,6,2.1,23,Fast,117.1,2018-02-12,Jeremias,Doris,Abby
9,5,1,5.9,23,Fast,117.1,2018-02-12,Kalani,Maritza,Rosamund
9,6,5,5.8,23,Fast,118.1,2018-02-12,Treasure,Jamie,Wesley
10,1,6,3.75,23,Fast,114.1,2018-02-12,Keyla,Jamie,Wesley
10,2,5,2.2,23,Fast,114.3,2018-02-12,Bernard,Emilie,Rachel
10,3,3,13.3,23,Fast,115,2018-02-12,Sofia,Bartholomew,Dallas
10,4,2,7.05,23,Fast,115.1,2018-02-12,Ismael,Azaria,Kali
10,5,9,11.55,23,Fast,115.3,2018-02-12,Harvey,Autumn,Trevor
10,6,4,1.45,23,Fast,115.4,2018-02-12,Eden,Azaria,Chris
10,7,7,10.6,23,Fast,115.4,2018-02-12,Celia,Maritza,Taryn
10,8,1,29.15,23,Fast,116.1,2018-02-12,Lisa,Draven,Kinslee
1,1,6,3.65,25,Fast,114.3,2018-02-16,Shirley,Autumn,Trevor
1,2,2,5.65,25,Fast,114.3,2018-02-16,Tania,Draven,Matteo
1,3,4,0.2,25,Fast,114.3,2018-02-16,Jonah,Emilie,Kye
1,4,3,14.85,25,Fast,115,2018-02-16,Adelyn,Amira,Braydon
1,5,1,16.15,25,Fast,116.1,2018-02-16,Brody,Jensen,Hailee
1,6,5,31.75,25,Fast,116.4,2018-02-16,Saint,Bartholomew,Soren
2,1,3,3.9,25,Fast,119.3,2018-02-16,Atlas,Amira,Darren
2,2,6,1.3,25,Fast,120,2018-02-16,Ahmed,Maritza,Carlos
2,3,4,1.2,25,Fast,120.2,2018-02-16,Brinley,Markus,Rosalyn
2,4,5,10,25,Fast,120.3,2018-02-16,Judith,Doris,Abby
2,5,1,28.65,25,Fast,120.4,2018-02-16,Chad,Bartholomew,Kieran
2,6,2,23.15,25,Fast,121,2018-02-16,Jesus,Jensen,Omar
2,7,7,13.85,25,Fast,121.2,2018-02-16,Cruz,Mackenzie,Rosamund
3,1,8,9.95,25,Fast,116.1,2018-02-16,Alanna,Legend,Charity
3,2,3,3.05,25,Fast,116.3,2018-02-16,Jaycee,Emilie,Ralph
3,3,5,4.65,25,Fast,116.3,2018-02-16,Fisher,Autumn,Trevor
3,4,1,2,25,Fast,116.4,2018-02-16,Emmaline,Draven,Kinslee
3,5,4,31,25,Fast,117.1,2018-02-16,Gianni,Daxton,Sarai
3,6,7,19.55,25,Fast,117.1,2018-02-16,Blaze,Maritza,Nalani
3,7,6,21.1,25,Fast,117.1,2018-02-16,Shepherd,Chaya,Davina
3,8,2,1.85,25,Fast,117.3,2018-02-16,Gannon,Doris,Brody
4,1,5,0.85,25,Fast,120.2,2018-02-16,Frankie,Doris,Abby
4,2,6,0.75,25,Fast,120.3,2018-02-16,Hadassah,Jamie,Dallas
4,3,2,16.2,25,Fast,121.4,2018-02-16,Karina,Jensen,Brenda
4,4,4,35.2,25,Fast,122.1,2018-02-16,Dennis,Lydia,Ayleen
4,5,3,14.45,25,Fast,122.1,2018-02-16,Melissa,Maritza,Crystal
4,6,1,13,25,Fast,123,2018-02-16,Asa,Noor,Brayden
5,1,3,1.1,25,Fast,114,2018-02-16,Nicholas,Azaria,Reuben
5,2,2,2.05,25,Fast,114.1,2018-02-16,Yamileth,Emilie,Winter
5,3,7,9.6,25,Fast,115.1,2018-02-16,Anson,Jamie,Kieran
5,4,5,7.9,25,Fast,115.2,2018-02-16,Kaiden,Maritza,Dwayne
5,5,6,21.85,25,Fast,115.4,2018-02-16,Zachary,Chaya,Kye
5,6,1,3.15,25,Fast,115.4,2018-02-16,Madalynn,Abigail,Braydon
5,7,4,33.6,25,Fast,116.1,2018-02-16,Meadow,Avi,Boone
6,1,6,1.5,25,Fast,116.2,2018-02-16,Zariah,Finnegan,Raegan
6,2,1,10.85,25,Fast,116.2,2018-02-16,Troy,Maritza,Hadlee
6,3,5,1.85,25,Fast,116.2,2018-02-16,Lylah,Jamie,Judah
6,4,4,2.2,25,Fast,116.3,2018-02-16,Rosamund,Emilie,Rachel
6,5,3,7.8,25,Fast,117,2018-02-16,Roy,Abigail,Braydon
6,6,2,13.6,25,Fast,119.2,2018-02-16,Kendra,Kiara,Kylan
7,1,4,4.85,25,Fast,115,2018-02-16,Zahir,Bartholomew,Carlos
7,2,7,2,25,Fast,115.1,2018-02-16,Haylie,Emilie,Rachel
7,3,1,22.2,25,Fast,115.1,2018-02-16,Terrence,Jensen,Kamdyn
7,4,6,9.9,25,Fast,115.1,2018-02-16,Giselle,Maritza,Alissa
7,5,3,6.95,25,Fast,115.2,2018-02-16,Amia,Chaya,Wesson
7,6,9,27.7,25,Fast,115.2,2018-02-16,Humphrey,Draven,Yareli
7,7,8,8.6,25,Fast,115.4,2018-02-16,Maggie,Azaria,Avianna
7,8,2,1.75,25,Fast,116,2018-02-16,Kenna,Jamie,Winter
7,9,5,16.75,25,Fast,116.2,2018-02-16,Carter,Doris,Abby
8,1,4,0.85,25,Fast,117.1,2018-02-16,Saige,Amira,Florence
8,2,2,1.45,25,Fast,117.4,2018-02-16,Yousef,Emilie,Winter
8,3,6,8.25,25,Fast,118,2018-02-16,Ashton,Maritza,Kalel
8,4,5,14.45,25,Fast,118.1,2018-02-16,Lea,Draven,Estrella
8,5,3,4.85,25,Fast,118.2,2018-02-16,Micheal,Joziah,Drake
8,6,1,24.55,25,Fast,119.1,2018-02-16,Hank,Azaria,Debra
9,1,1,2.1,25,Fast,114.3,2018-02-16,Samara,Jamie,Kieran
9,2,2,0.85,25,Fast,114.3,2018-02-16,Mathew,Azaria,Emmanuel
9,3,3,10.95,25,Fast,115.1,2018-02-16,Kade,Maritza,Carlos
9,4,5,3.65,25,Fast,115.1,2018-02-16,Lilianna,Emilie,Winter
9,5,6,17.4,25,Fast,116,2018-02-16,Hadley,Chaya,Kieran
9,6,7,7.4,25,Fast,116,2018-02-16,Cason,Autumn,Trevor
10,1,5,4.25,25,Fast,113,2018-02-16,Emberly,Doris,Emmanuel
10,2,7,2.45,25,Fast,113,2018-02-16,Dakota,Jensen,Omar
10,3,8,2.8,25,Fast,113.1,2018-02-16,Legend,Emilie,Rachel
10,4,1,4.3,25,Fast,113.1,2018-02-16,Fernando,Maritza,Ryder
10,5,4,32.4,25,Fast,113.2,2018-02-16,Gilbert,Chaya,Davina
10,6,6,3.1,25,Fast,113.3,2018-02-16,Nikolai,Azaria,Avianna
10,7,2,14.75,25,Fast,113.3,2018-02-16,Aspen,Jamie,Alani
10,8,3,35.75,25,Fast,114.1,2018-02-16,Emmie,Autumn,Trevor
10,9,9,37.15,25,Fast,114.4,2018-02-16,Simon,Amira,Lillian
11,1,4,3.5,25,Fast,114.4,2018-02-16,Lilian,Jamie,Florence
11,2,3,2.45,25,Fast,115.2,2018-02-16,Marlon,Doris,Abby
11,3,1,15.95,25,Fast,115.2,2018-02-16,Baylee,Maritza,Carlos
11,4,6,1.35,25,Fast,116,2018-02-16,Santino,Autumn,Trevor
11,5,5,2.75,25,Fast,116.1,2018-02-16,Dallas,Emilie,Winter
11,6,2,15.6,25,Fast,116.3,2018-02-16,Kiley,Kiara,Kylan
12,1,4,2.35,25,Fast,117.1,2018-02-16,Niko,Azaria,Nalani
12,2,3,0.9,25,Fast,117.1,2018-02-16,Casey,Emilie,Rachel
12,3,6,5.15,25,Fast,117.3,2018-02-16,Nico,Chaya,Kohen
12,4,7,15.55,25,Fast,117.3,2018-02-16,Gregory,Maritza,Rosamund
12,5,8,48.15,25,Fast,118,2018-02-16,Ari,Kiara,Kylan
12,6,2,7.35,25,Fast,118.2,2018-02-16,Cayden,Jamie,Albert
1,1,3,0.5,20,Fast,119.2,2018-02-19,Emmalynn,Jamie,Kieran
1,2,4,5.75,20,Fast,120,2018-02-19,Ronnie,Doris,Abby
1,3,6,5.05,20,Fast,121,2018-02-19,Selena,Chaya,Amiya
1,4,5,5.15,20,Fast,121,2018-02-19,Kristina,Maritza,Brooke
1,5,1,4.35,20,Fast,121.3,2018-02-19,Braeden,Marion,Kamdyn
2,1,4,0.95,20,Fast,120.3,2018-02-19,Saylor,Kylan,Jacqueline
2,2,5,4.8,20,Fast,122,2018-02-19,Gracie,Azaria,Jayden
2,3,7,29.6,20,Fast,122,2018-02-19,Remington,Micheal,Journey
2,4,3,7.6,20,Fast,122.1,2018-02-19,Chloe,Maritza,Dwayne
2,5,2,23,20,Fast,122.2,2018-02-19,Zahra,Bartholomew,Willie
2,6,1,1.55,20,Fast,122.3,2018-02-19,Sergio,Emilie,Rachel
2,7,6,15.7,20,Fast,123.3,2018-02-19,Britney,Draven,Estrella
3,1,7,25.45,20,Fast,116,2018-02-19,Jack,Draven,Marion
3,2,4,1.25,20,Fast,116.2,2018-02-19,Carson,Chaya,Abby
3,3,1,7.75,20,Fast,116.3,2018-02-19,Phillip,Maritza,Brooke
3,4,5,13.55,20,Fast,116.4,2018-02-19,Victor,Doris,Abby
3,5,3,13.6,20,Fast,116.4,2018-02-19,Skyler,Bartholomew,Raegan
3,6,8,5.2,20,Fast,117,2018-02-19,Gracelyn,Emilie,Nalani
3,7,2,2.45,20,Fast,117,2018-02-19,Camron,Finnegan,Raegan
3,8,6,9.3,20,Fast,117,2018-02-19,Zeke,Jamie,Alani
3,9,9,22.5,20,Fast,117.2,2018-02-19,Madilynn,Azaria,Amari
4,1,4,9.8,20,Fast,119.4,2018-02-19,Edith,Draven,Florence
4,2,1,0.4,20,Fast,120,2018-02-19,Amelia,Emilie,Averie
4,3,5,3.4,20,Fast,120,2018-02-19,Michael,Maritza,Rosamund
4,4,3,9.95,20,Fast,120.1,2018-02-19,Kiara,Yehuda,Hailee
4,5,6,5.4,20,Fast,120.2,2018-02-19,Rocky,Azaria,Nalani
4,6,2,19.85,20,Fast,125,2018-02-19,Jade,Chaya,Alijah
5,1,2,0.45,20,Fast,115.1,2018-02-19,Keyla,Jamie,Wesley
5,2,5,36.75,20,Fast,116,2018-02-19,Celia,Maritza,Taryn
5,3,4,9,20,Fast,116,2018-02-19,Ismael,Abigail,Kali
5,4,3,2.7,20,Fast,116.1,2018-02-19,Bernard,Emilie,Rachel
5,5,6,7.45,20,Fast,116.2,2018-02-19,Adam,Azaria,Mercy
5,6,8,57.6,20,Fast,117,2018-02-19,Lisa,Chaya,Kinslee
5,7,7,22.5,20,Fast,117.1,2018-02-19,Sofia,Bartholomew,Dallas
5,8,1,14.7,20,Fast,118.1,2018-02-19,Brycen,Braeden,Ellianna
6,1,3,1.65,20,Fast,119.3,2018-02-19,Mariana,Emilie,Winter
6,2,6,1.95,20,Fast,120,2018-02-19,Conrad,Kylan,Jacqueline
6,3,4,2.7,20,Fast,121.1,2018-02-19,Lailah,Maritza,Dwayne
6,4,5,38.75,20,Fast,123,2018-02-19,Johan,Chaya,Camron
6,5,1,4.95,20,Fast,125,2018-02-19,Hudson,Jamie,Lilianna
7,1,7,9.7,20,Fast,116.1,2018-02-19,Uriah,Abigail,Braydon
7,2,3,3.3,20,Fast,116.1,2018-02-19,Hallie,Chaya,Kieran
7,3,1,1.7,20,Fast,116.2,2018-02-19,Rachael,Emilie,Kieran
7,4,5,2.35,20,Fast,116.2,2018-02-19,Paula,Azaria,Keenan
7,5,8,14.15,20,Fast,116.3,2018-02-19,Kalani,Maritza,Rosamund
7,6,2,8.3,20,Fast,116.4,2018-02-19,Eugene,Jamie,Amiya
7,7,6,7.3,20,Fast,117.2,2018-02-19,Jeremias,Doris,Abby
7,8,4,29.45,20,Fast,117.3,2018-02-19,Alma,Yehuda,Deandre
8,1,6,0.5,20,Fast,116.3,2018-02-19,Harlan,Jamie,Rosamund
8,2,7,11.5,20,Fast,118.2,2018-02-19,Isaac,Marion,Kamdyn
8,3,4,5.95,20,Fast,118.3,2018-02-19,Milena,Maritza,Amiya
8,4,3,3.35,20,Fast,119.1,2018-02-19,Taryn,Emilie,Averie
8,5,1,23.4,20,Fast,119.3,2018-02-19,Reuben,Chaya,Liam
8,6,2,24.45,20,Fast,119.4,2018-02-19,Emilio,Bartholomew,Willie
8,7,5,7.5,20,Fast,120.1,2018-02-19,Charles,Doris,Abby
9,1,6,0.65,20,Fast,114.2,2018-02-19,Lilian,Jamie,Florence
9,2,4,3.6,20,Fast,115.2,2018-02-19,Lilianna,Emilie,Winter
9,3,5,2.35,20,Fast,116.1,2018-02-19,Scott,Marion,Anastasia
9,4,7,11.4,20,Fast,116.2,2018-02-19,Baylee,Maritza,Carlos
9,5,1,36.25,20,Fast,118,2018-02-19,Saint,Bartholomew,Soren
9,6,2,13.35,20,Fast,118.2,2018-02-19,Joel,Azaria,Marion
9,7,3,31.5,20,Fast,119.2,2018-02-19,Skyla,Doris,Amiya
10,1,5,1.9,20,Fast,115.3,2018-02-19,Aydin,Emilie,Winter
10,2,4,1.25,20,Fast,116,2018-02-19,Bennett,Maritza,Ayleen
10,3,9,28.15,20,Fast,117.4,2018-02-19,Kirsten,Avi,Kinslee
10,4,6,13.05,20,Fast,118.2,2018-02-19,Toby,Doris,Averie
10,5,3,17.8,20,Fast,118.2,2018-02-19,Martha,Dayton,Marco
10,6,8,8.9,20,Fast,118.3,2018-02-19,Alexis,Jamie,Rosamund
10,7,7,16.95,20,Fast,118.4,2018-02-19,Cassandra,Bartholomew,Soren
10,8,1,3.5,20,Fast,119.2,2018-02-19,Joyce,Azaria,Allyson
1,1,3,0.45,20,Fast,115.4,2018-02-23,Colin,Azaria,Tatiana
1,2,5,1.45,20,Fast,116,2018-02-23,Carmelo,Draven,Sasha
1,3,6,23.4,20,Fast,116,2018-02-23,Santino,Autumn,Trevor
1,4,4,16.6,20,Fast,116,2018-02-23,Moses,Azaria,Trey
1,5,2,7.35,20,Fast,116,2018-02-23,Dallas,Jamie,Winter
1,6,1,72.1,20,Fast,117.1,2018-02-23,Saint,Bartholomew,Soren
